 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Auxeroise;Druide;21604;21237;21701;Armreifen der königlichen Erlösung;Imperiale Qirajiinsignie;Umhang des geballten Hasses;
Octa;Druide;0;21665;21701;;Mantel der boshaften Rache;Umhang des geballten Hasses;
Buffin;Hexenmeister;20875;21237;21707;Götze der Nacht;Imperiale Qirajiinsignie;Ring des wirren Gedankens;
Faizi;Hexenmeister;22731;22731;22731;Umhang des Verschlungenen;Umhang des Verschlungenen;Umhang des Verschlungenen;
Javi;Hexenmeister;21585;21585;21585;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;
Joi;Hexenmeister;21321;20730;21579;Roter Qirajiresonanzkristall;Formel: Handschuhe - Heilkraft;Bezwungene Tentakel von C'Thun;
Ramoni;Hexenmeister;21608;21237;21597;Amulett von Vek'nilash;Imperiale Qirajiinsignie;Königliches Szepter von Vek'lor;
Wilfried;Hexenmeister;21608;21597;21622;Amulett von Vek'nilash;Königliches Szepter von Vek'lor;Geschärfter Silithidenknochen;
Palandur;Jäger;0;21677;16253;;Ring des Qirajizorns;Formel: Brust - Große Werte;
Shadowsniper;Jäger;23570;21626;21635;Jom Gabbar;Schleimbeschichtete Gamaschen;Widerhaken des Sandhäschers;
Chesney;Krieger;21701;21688;20928;Umhang des geballten Hasses;Stiefel des gefallenen Helden;Befehlsbindungen der Qiraji;
Evocíance;Krieger;21221;21221;21221;Auge von C'Thun;Auge von C'Thun;Auge von C'Thun;
Ippok;Krieger;21581;21581;21581;Stulpen der Vernichtung;Stulpen der Vernichtung;Stulpen der Vernichtung;
Pepperoni;Krieger;21664;21672;21647;Stachelhalsschmuck;Handschuhe der Vollstreckung;Fetisch des Sandhäschers;
Perlenpaula;Krieger;20875;21664;21639;Götze der Nacht;Stachelhalsschmuck;Schulterstücke des Unerbittlichen;
Saturo;Krieger;21670;21814;21701;Abzeichen der Schwarmwache;Brustplatte der Vernichtung;Umhang des geballten Hasses;
Skadi;Krieger;21674;22732;21126;Stulpen der festen Entschlossenheit;Mal von C'Thun;Stich des Todes;
Thorgrimmson;Krieger;21677;21691;21700;Ring des Qirajizorns;Brühschlammige Stulpen;Anhänger des Qirajiwächters;
Tyrael;Krieger;0;20874;20882;;Götze der Sonne;Götze des Krieges;
Zimzarek;Krieger;21126;21602;21321;Stich des Todes;Vollstreckungsarmschienen der Qiraji;Roter Qirajiresonanzkristall;
Arie;Magier;22730;22730;22730;Augenstrangkordel;Augenstrangkordel;Augenstrangkordel;
Cleola;Magier;22730;22730;22730;Augenstrangkordel;Augenstrangkordel;Augenstrangkordel;
Julius;Magier;21597;21836;21647;Königliches Szepter von Vek'lor;Ritssyns Ring des Chaos;Fetisch des Sandhäschers;
Kera;Magier;21585;21585;21585;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;
Lillianvoss;Magier;21585;21585;21585;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;
Babuna;Paladin;0;21667;21610;.;Beinplatten des flammenden Lichts;Wurmschuppenblocker;
Bartuzakar;Paladin;20875;21695;21836;Götze der Nacht;Angelistas Berührung;Ritssyns Ring des Chaos;
Cromos;Paladin;0;21604;21620;;Armreifen der königlichen Erlösung;Ring des Märtyrers;
Tiberus;Paladin;21604;21615;21663;Armreifen der königlichen Erlösung;Don Rigobertos verlorener Hut;Roben des Schutzheiligen;
Brasok;Priester;16253;21600;22731;Formel: Brust - Große Werte;Stiefel der göttlichen Erscheinung;Umhang des Verschlungenen;
Jandura;Priester;0;21615;21694;;Don Rigobertos verlorener Hut;Dreistoffmantel;
Medinait;Priester;21600;16253;20726;Stiefel der göttlichen Erscheinung;Formel: Brust - Große Werte;Formel: Handschuhe - Bedrohung;
Panador;Priester;0;21694;21615;;Dreistoffmantel;Don Rigobertos verlorener Hut;
Patriona;Priester;20730;20731;20726;Formel: Handschuhe - Heilkraft;Formel: Handschuhe - Überragende Beweglichkeit;Formel: Handschuhe - Bedrohung;
Solax;Priester;21583;21583;21583;Umhang der Klarsicht;Umhang der Klarsicht;Umhang der Klarsicht;
Yunnchen;Priester;21839;21839;21839;Szepter des falschen Propheten;Szepter des falschen Propheten;Szepter des falschen Propheten;
Björh;Schurke;0;21126;21232;-;Stich des Todes;Imperiale Qirajiwaffe;
Emergencydoc;Schurke;23570;21650;21616;Jom Gabbar;Uralter Qirajizerfetzer;Huhurans Stachel;
Jôncenà;Schurke;21672;21602;21670;Handschuhe der Vollstreckung;Vollstreckungsarmschienen der Qiraji;Abzeichen der Schwarmwache;
Kartell;Schurke;21586;21586;21586;Gürtel der endlosen Pein;Gürtel der endlosen Pein;Gürtel der endlosen Pein;
