 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Orimara;Druide;5263;21237;21620;Fussel;Imperiale Qirajiinsignie;Ring des Märtyrers;
Buffin;Hexenmeister;20875;21237;21707;Götze der Nacht;Imperiale Qirajiinsignie;Ring des wirren Gedankens;
Joi;Hexenmeister;5760;21579;21891;Eterniumschließkassette;Bezwungene Tentakel von C'Thun;Splitter des gefallenen Sterns;
Ramoni;Hexenmeister;21608;21608;21608;Amulett von Vek'nilash;Amulett von Vek'nilash;Amulett von Vek'nilash;
Twarves;Hexenmeister;5263;20734;20875;Fussel;Formel: Umhang - Verstohlenheit;Götze der Nacht;
Wilfried;Hexenmeister;21221;21597;21622;Auge von C'Thun;Königliches Szepter von Vek'lor;Geschärfter Silithidenknochen;
Palandur;Jäger;0;21677;16253;;Ring des Qirajizorns;Formel: Brust - Große Werte;
Shadowsniper;Jäger;23570;21626;21670;Jom Gabbar;Schleimbeschichtete Gamaschen;Abzeichen der Schwarmwache;
Âmbition;Krieger;23557;21839;21604;Larve des großen Wurms;Szepter des falschen Propheten;Armreifen der königlichen Erlösung;
Evocíance;Krieger;21581;21581;21581;Stulpen der Vernichtung;Stulpen der Vernichtung;Stulpen der Vernichtung;
Ippok;Krieger;21602;21674;21598;Vollstreckungsarmschienen der Qiraji;Stulpen der festen Entschlossenheit;Königlicher Qirajigürtel;
Pepperoni;Krieger;21581;21581;21581;Stulpen der Vernichtung;Stulpen der Vernichtung;Stulpen der Vernichtung;
Perlenpaula;Krieger;20875;21664;21639;Götze der Nacht;Stachelhalsschmuck;Schulterstücke des Unerbittlichen;
Saturo;Krieger;21670;21814;21602;Abzeichen der Schwarmwache;Brustplatte der Vernichtung;Vollstreckungsarmschienen der Qiraji;
Shandra;Krieger;22632;21837;21647;Atiesh, Hohestab des Wächters;Kriegshammer des Anubisath;Fetisch des Sandhäschers;
Skadi;Krieger;22732;21674;21837;Mal von C'Thun;Stulpen der festen Entschlossenheit;Kriegshammer des Anubisath;
Thorgrimmson;Krieger;21677;22732;21837;Ring des Qirajizorns;Mal von C'Thun;Kriegshammer des Anubisath;
Tyrael;Krieger;0;21701;21232;;Umhang des geballten Hasses;Imperiale Qirajiwaffe;
Arie;Magier;22730;22730;22730;Augenstrangkordel;Augenstrangkordel;Augenstrangkordel;
Cleola;Magier;21597;21622;20729;Königliches Szepter von Vek'lor;Geschärfter Silithidenknochen;Formel: Handschuhe - Feuermacht;
Julius;Magier;21597;21836;21221;Königliches Szepter von Vek'lor;Ritssyns Ring des Chaos;Auge von C'Thun;
Kera;Magier;21585;21585;21585;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;
Lillianvoss;Magier;21585;21585;21585;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;Stulpen der dunklen Stürme;
Babuna;Paladin;0;21620;21839;.;Ring des Märtyrers;Szepter des falschen Propheten;
Cromos;Paladin;0;21666;21604;;Sarturas Macht;Armreifen der königlichen Erlösung;
Zimftw;Paladin;0;21620;21669;;Ring des Märtyrers;Kriecherrankenhelm;
Brasok;Priester;16253;21600;22731;Formel: Brust - Große Werte;Stiefel der göttlichen Erscheinung;Umhang des Verschlungenen;
Jandura;Priester;0;21615;21694;;Don Rigobertos verlorener Hut;Dreistoffmantel;
Kerwin;Priester;21221;21600;21603;Auge von C'Thun;Stiefel der göttlichen Erscheinung;Zauberstab des Qirajiadels;
Medinait;Priester;22731;22731;22731;Umhang des Verschlungenen;Umhang des Verschlungenen;Umhang des Verschlungenen;
Panador;Priester;0;21694;21615;;Dreistoffmantel;Don Rigobertos verlorener Hut;
Patriona;Priester;20730;20731;20729;Formel: Handschuhe - Heilkraft;Formel: Handschuhe - Überragende Beweglichkeit;Formel: Handschuhe - Feuermacht;
Solax;Priester;21583;21583;21583;Umhang der Klarsicht;Umhang der Klarsicht;Umhang der Klarsicht;
Björh;Schurke;0;21126;21232;---;Stich des Todes;Imperiale Qirajiwaffe;
Bloodwolf;Schurke;23570;21126;21602;Jom Gabbar;Stich des Todes;Vollstreckungsarmschienen der Qiraji;
Emergencydoc;Schurke;23570;21650;21579;Jom Gabbar;Uralter Qirajizerfetzer;Bezwungene Tentakel von C'Thun;
Jôncenà;Schurke;21672;21602;21677;Handschuhe der Vollstreckung;Vollstreckungsarmschienen der Qiraji;Ring des Qirajizorns;
Kartell;Schurke;21586;21586;21586;Gürtel der endlosen Pein;Gürtel der endlosen Pein;Gürtel der endlosen Pein;
Ripley;Schurke;21650;20928;21672;Uralter Qirajizerfetzer;Befehlsbindungen der Qiraji;Handschuhe der Vollstreckung;
