 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Madrud;Druide;18263;17105;16901;Flimmerkernwickeltücher;Aurastein-Hammer;Beinschützer des Stormrage;
Octa;Druide;11382;7078;17012;Blut des Berges;Essenz des Feuers;Kernleder;
Snow;Druide;19139;18811;18803;Brandwachenschultern;Feuerfester Umhang;Überwärmter Isolierlavagreifer;
Zinzino;Druide;19140;16253;18260;Band der Ausbrennung;Formel: Brust - Große Werte;Formel: Waffe - Heilkraft;
Ramoni;Hexenmeister;17010;17011;18809;Feuerkern;Lavakern;Schärpe der geflüsterten Geheimnisse;
Vetron;Hexenmeister;18259;16253;4500;Formel: Waffe - Zauberkraft;Formel: Brust - Große Werte;Reiserucksack;
Loyx;Jäger;17010;17010;17010;Feuerkern;Feuerkern;Feuerkern;
Shadowsniper;Jäger;16845;16846;16938;Brustplatte des Riesenjägers;Helm des Riesenjägers;Beinschützer des Drachenjägers;
Âmbition;Krieger;18564;17204;18291;Fesseln des Windsuchers;Auge von Sulfuras;Bauplan: Machtreaktive Scheibe;
Ariovist;Krieger;19137;19137;19137;Gurt des Ansturms;Gurt des Ansturms;Gurt des Ansturms;
Audrey;Krieger;18832;18812;16866;Unbarmherzige Klinge;Handgelenksschutz des wahren Flugs;Helm der Macht;
Cardiothorac;Krieger;17069;18823;18812;Schläger-Mal;Alte Kernlederhandschuhe;Handgelenksschutz des wahren Flugs;
Harime;Krieger;18257;18257;18257;Rezept: Erheblicher Verjüngungstrank;Rezept: Erheblicher Verjüngungstrank;Rezept: Erheblicher Verjüngungstrank;
Ozzi;Krieger;19137;19137;19137;Gurt des Ansturms;Gurt des Ansturms;Gurt des Ansturms;
Ragnard;Krieger;17203;18292;16799;Sulfuronblock;Bauplan: Kernscharfschützengewehr;Bindungen des Arkanisten;
Skadi;Krieger;18821;18810;17011;Ring des rasanten Schlags;Wilde Wachstums-Schiftung;Lavakern;
Skaras;Krieger;18832;16868;16867;Unbarmherzige Klinge;Schulterstücke der Macht;Beinplatten der Macht;
Tensorr;Krieger;18291;18292;17011;Bauplan: Machtreaktive Scheibe;Bauplan: Kernscharfschützengewehr;Lavakern;
Thorgrimmson;Krieger;18821;18821;18821;Ring des rasanten Schlags;Ring des rasanten Schlags;Ring des rasanten Schlags;
Valtheras;Krieger;17069;18821;17072;Schläger-Mal;Ring des rasanten Schlags;Blasterwerfer;
Bøøstinatrix;Magier;18820;18820;18820;Talisman der ephemeren Macht;Talisman der ephemeren Macht;Talisman der ephemeren Macht;
Daedrym;Magier;19136;17103;19145;Mana entfachende Kordel;Magierklinge des Azurlieds;Robe der flüchtigen Macht;
Dantholomäos;Magier;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Estorus;Magier;16802;16798;17103;Gürtel des Arkanisten;Roben des Arkanisten;Magierklinge des Azurlieds;
Magebar;Magier;19136;17109;18808;Mana entfachende Kordel;Halsschmuck der Erleuchtung;Handschuhe der hypnotischen Flamme;
Mála;Magier;17103;17010;11382;Magierklinge des Azurlieds;Feuerkern;Blut des Berges;
Relax;Magier;16796;16800;16802;Gamaschen des Arkanisten;Stiefel des Arkanisten;Gürtel des Arkanisten;
Aldebaran;Paladin;17063;18817;18264;Band von Accuria;Krone der Zerstörung;Pläne: Elementarwetzstein;
Babuna;Paladin;17010;17011;17012;Feuerkern;Lavakern;Kernleder;
Harryhaller;Paladin;18810;16954;18264;Wilde Wachstums-Schiftung;Beinplatten des Richturteils;Pläne: Elementarwetzstein;
Hazel;Paladin;18810;16954;17066;Wilde Wachstums-Schiftung;Beinplatten des Richturteils;Drillbohrer-Scheibe;
Helande;Paladin;19140;18260;18259;Band der Ausbrennung;Formel: Waffe - Heilkraft;Formel: Waffe - Zauberkraft;
Utus;Paladin;18875;16827;16825;Salamanderschuppengamaschen;Gürtel des Nachtmeuchlers;Armreifen des Nachtmeuchlers;
Brasok;Priester;18259;18259;18259;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;
Ferdock;Priester;16811;18260;16253;Stiefel der Prophezeiung;Formel: Waffe - Heilkraft;Formel: Brust - Große Werte;
Flunse;Priester;16922;19147;18809;Gamaschen der Erhabenheit;Ring der Zauberkraft;Schärpe der geflüsterten Geheimnisse;
Jandura;Priester;16922;13493;0;Gamaschen der Erhabenheit;Rezept: Großes Arkanelixier;....;
Terion;Priester;19140;19140;19140;Band der Ausbrennung;Band der Ausbrennung;Band der Ausbrennung;
Vonmir;Priester;17010;17011;17010;Feuerkern;Lavakern;Feuerkern;
Yunnchen;Priester;19140;19140;19140;Band der Ausbrennung;Band der Ausbrennung;Band der Ausbrennung;
Wertraud;Schurke;17063;17063;17063;Band von Accuria;Band von Accuria;Band von Accuria;
