 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Nerethil;Druide;0;16253;17063;;Formel: Brust - Große Werte;Band von Accuria;
Zinzino;Druide;18608;19140;17082;Segnung;Band der Ausbrennung;Splitter der Flamme;
Imodium;Hexenmeister;18820;19136;17103;Talisman der ephemeren Macht;Mana entfachende Kordel;Magierklinge des Azurlieds;
Vetron;Hexenmeister;18820;16930;18259;Talisman der ephemeren Macht;Gamaschen der Nemesis;Formel: Waffe - Zauberkraft;
Brug;Jäger;17063;16845;16938;Band von Accuria;Brustplatte des Riesenjägers;Beinschützer des Drachenjägers;
Loyx;Jäger;16846;17063;17010;Helm des Riesenjägers;Band von Accuria;Feuerkern;
Shadowsniper;Jäger;17102;16938;16849;Umhang der verhüllten Nebel;Beinschützer des Drachenjägers;Stiefel des Riesenjägers;
Âmbition;Krieger;17010;17010;19140;Feuerkern;Feuerkern;Band der Ausbrennung;
Ariovist;Krieger;19137;18821;18832;Gurt des Ansturms;Ring des rasanten Schlags;Unbarmherzige Klinge;
Bintang;Krieger;19137;17010;17012;Gurt des Ansturms;Feuerkern;Kernleder;
Cardiothorac;Krieger;19137;18812;18823;Gurt des Ansturms;Handgelenksschutz des wahren Flugs;Alte Kernlederhandschuhe;
Ozzi;Krieger;19137;17069;18821;Gurt des Ansturms;Schläger-Mal;Ring des rasanten Schlags;
Ragnard;Krieger;17203;18292;16861;Sulfuronblock;Bauplan: Kernscharfschützengewehr;Armschienen der Macht;
Skadi;Krieger;18821;18810;17011;Ring des rasanten Schlags;Wilde Wachstums-Schiftung;Lavakern;
Tensorr;Krieger;19137;18283;17072;Gurt des Ansturms;Biznicks 247x128 treffsicheres Zielfernrohr;Blasterwerfer;
Thorgrimmson;Krieger;18821;18821;18821;Ring des rasanten Schlags;Ring des rasanten Schlags;Ring des rasanten Schlags;
Dahli;Magier;19147;19136;16864;Ring der Zauberkraft;Mana entfachende Kordel;Gürtel der Macht;
Dantholomäos;Magier;19136;17010;17011;Mana entfachende Kordel;Feuerkern;Lavakern;
Estorus;Magier;0;0;0;;;;
Excelsion;Magier;18820;19147;16915;Talisman der ephemeren Macht;Ring der Zauberkraft;Hose des Netherwinds;
Kera;Magier;17010;17011;21110;Feuerkern;Lavakern;Drachisch für Dummies;
Mála;Magier;17109;19136;18814;Halsschmuck der Erleuchtung;Mana entfachende Kordel;Halsschmuck des Feuerlords;
Sindrael;Magier;19147;17010;17011;Ring der Zauberkraft;Feuerkern;Lavakern;
Babuna;Paladin;19140;19140;19140;Band der Ausbrennung;Band der Ausbrennung;Band der Ausbrennung;
Helande;Paladin;0;16954;0;;Beinplatten des Richturteils;;
Palanthor;Paladin;18810;18875;18264;Wilde Wachstums-Schiftung;Salamanderschuppengamaschen;Pläne: Elementarwetzstein;
Raynmetall;Paladin;18810;18875;0;Wilde Wachstums-Schiftung;Salamanderschuppengamaschen;;
Séth;Paladin;18875;17103;17105;Salamanderschuppengamaschen;Magierklinge des Azurlieds;Aurastein-Hammer;
Brasok;Priester;18259;18259;18259;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;
Flunse;Priester;16922;17010;19147;Gamaschen der Erhabenheit;Feuerkern;Ring der Zauberkraft;
Jandura;Priester;19140;19140;19140;Band der Ausbrennung;Band der Ausbrennung;Band der Ausbrennung;
Kadyía;Priester;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Kerwin;Priester;18814;17011;13493;Halsschmuck des Feuerlords;Lavakern;Rezept: Großes Arkanelixier;
Sinftw;Priester;18260;18260;18260;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;
Solax;Priester;17203;16253;17011;Sulfuronblock;Formel: Brust - Große Werte;Lavakern;
Vonmir;Priester;17010;17011;17010;Feuerkern;Lavakern;Feuerkern;
Wertraud;Schurke;17063;17069;16909;Band von Accuria;Schläger-Mal;Blutfanghose;
