 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Octa;Druide;4500;16253;17012;Reiserucksack;Formel: Brust - Große Werte;Kernleder;
Zinzino;Druide;19140;18875;18810;Band der Ausbrennung;Salamanderschuppengamaschen;Wilde Wachstums-Schiftung;
Ramoni;Hexenmeister;17010;17011;14510;Feuerkern;Lavakern;Muster: Bodenlose Tasche;
Vetron;Hexenmeister;19136;18259;16253;Mana entfachende Kordel;Formel: Waffe - Zauberkraft;Formel: Brust - Große Werte;
Blacktalon;Jäger;16938;16845;16848;Beinschützer des Drachenjägers;Brustplatte des Riesenjägers;Schulterklappen des Riesenjägers;
Brug;Jäger;16850;17069;18812;Armschienen des Riesenjägers;Schläger-Mal;Handgelenksschutz des wahren Flugs;
Isme;Jäger;17063;18259;16253;Band of Accuria;Formula: Enchant Weapon - Spell Power;Formula: Enchant Chest - Greater Stats;
Loyx;Jäger;16846;17010;17010;Helm des Riesenjägers;Feuerkern;Feuerkern;
Shadowsniper;Jäger;17102;16938;17063;Umhang der verhüllten Nebel;Beinschützer des Drachenjägers;Band von Accuria;
Ariovist;Krieger;17069;18821;16861;Schläger-Mal;Ring des rasanten Schlags;Armschienen der Macht;
Audrey;Krieger;18832;16866;17065;Unbarmherzige Klinge;Helm der Macht;Medaillon der beständigen Macht;
Audrey;Krieger;18832;18812;16866;Unbarmherzige Klinge;Handgelenksschutz des wahren Flugs;Helm der Macht;
Ippok;Krieger;18564;17010;17074;Fesseln des Windsuchers;Feuerkern;Schattenschlag;
Ozzi;Krieger;17203;16851;18821;Sulfuronblock;Gürtel des Riesenjägers;Ring des rasanten Schlags;
Postbotin;Krieger;17203;18810;17010;Sulfuronblock;Wilde Wachstums-Schiftung;Feuerkern;
Ragnard;Krieger;17203;18292;16861;Sulfuronblock;Bauplan: Kernscharfschützengewehr;Armschienen der Macht;
Skadi;Krieger;18821;18810;17011;Ring des rasanten Schlags;Wilde Wachstums-Schiftung;Lavakern;
Tensorr;Krieger;19137;19137;19137;Gurt des Ansturms;Gurt des Ansturms;Gurt des Ansturms;
Thorgrimmson;Krieger;18821;18821;18821;Ring des rasanten Schlags;Ring des rasanten Schlags;Ring des rasanten Schlags;
Valtheras;Krieger;18821;18832;18817;Ring des rasanten Schlags;Unbarmherzige Klinge;Krone der Zerstörung;
Bøøstinatrix;Magier;5263;17103;16795;Fussel;Magierklinge des Azurlieds;Krone des Arkanisten;
Daedrym;Magier;16915;17103;18820;Hose des Netherwinds;Magierklinge des Azurlieds;Talisman der ephemeren Macht;
Dantholomäos;Magier;19136;19147;17011;Mana entfachende Kordel;Ring der Zauberkraft;Lavakern;
Estorus;Magier;0;0;0;;;;
Estorus;Magier;16802;16795;17103;Gürtel des Arkanisten;Krone des Arkanisten;Magierklinge des Azurlieds;
Felicitas;Magier;16801;16799;18820;Handschuhe des Arkanisten;Bindungen des Arkanisten;Talisman der ephemeren Macht;
Mála;Magier;17109;17103;18814;Halsschmuck der Erleuchtung;Magierklinge des Azurlieds;Halsschmuck des Feuerlords;
Babuna;Paladin;19140;17010;17011;Band der Ausbrennung;Feuerkern;Lavakern;
Hazel;Paladin;18810;19140;16855;Wilde Wachstums-Schiftung;Band der Ausbrennung;Beinplatten der Gerechtigkeit;
Helande;Paladin;19140;16853;18291;Band der Ausbrennung;Brustschutz der Gerechtigkeit;Bauplan: Machtreaktive Scheibe;
Jeangray;Paladin;19145;16954;16860;Robe der flüchtigen Macht;Beinplatten des Richturteils;Stulpen der Gerechtigkeit;
Utus;Paladin;18810;228245;17010;Wilde Wachstums-Schiftungc;Salamanderschuppengamaschen;Feuerkern;
Brasok;Priester;18259;18259;18259;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;
Ferdock;Priester;19140;16811;16827;Band der Ausbrennung;Stiefel der Prophezeiung;Gürtel des Nachtmeuchlers;
Kadyía;Priester;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Medinait;Priester;18260;18260;18260;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;
Sinftw;Priester;18260;18260;18260;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;
Solax;Priester;17203;16922;17011;Sulfuronblock;Gamaschen der Erhabenheit;Lavakern;
Vonmir;Priester;17010;17011;17010;Feuerkern;Lavakern;Feuerkern;
Crunchycat;Schurke;17069;18823;18805;Schläger-Mal;Alte Kernlederhandschuhe;Kernhundzahn;
Thryndrion;Schurke;18832;16826;16822;Unbarmherzige Klinge;Handschuhe des Nachtmeuchlers;Hose des Nachtmeuchlers;
Unforgiven;Schurke;16909;17069;16824;Blutfanghose;Schläger-Mal;Stiefel des Nachtmeuchlers;
Wertraud;Schurke;17063;17063;17063;Band von Accuria;Band von Accuria;Band von Accuria;
