 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Adeliana;Druide;19140;17012;18252;Band der Ausbrennung;Kernleder;Muster: Kernrüstungsset;
Vetron;Hexenmeister;18820;18814;16930;Talisman der ephemeren Macht;Halsschmuck des Feuerlords;Gamaschen der Nemesis;
Brug;Jäger;18812;16845;16846;Handgelenksschutz des wahren Flugs;Brustplatte des Riesenjägers;Helm des Riesenjägers;
Locher;Jäger;18283;18290;4500;Biznicks 247x128 treffsicheres Zielfernrohr;Bauplan: Biznicks 247x128 treffsicheres Zielfernro;Reiserucksack;
Loyx;Jäger;17102;16845;16846;Umhang der verhüllten Nebel;Brustplatte des Riesenjägers;Helm des Riesenjägers;
Shadowsniper;Jäger;16845;16938;17102;Brustplatte des Riesenjägers;Beinschützer des Drachenjägers;Umhang der verhüllten Nebel;
Âmbition;Krieger;18563;18810;17010;Fesseln des Windsuchers;Wilde Wachstums-Schiftung;Feuerkern;
Ariovist;Krieger;18832;19137;18264;Unbarmherzige Klinge;Gurt des Ansturms;Pläne: Elementarwetzstein;
Bintang;Krieger;19137;18832;19143;Gurt des Ansturms;Unbarmherzige Klinge;Flammenwächterstulpen;
Harime;Krieger;19137;18257;13493;Gurt des Ansturms;Rezept: Erheblicher Verjüngungstrank;Rezept: Großes Arkanelixier;
Ozzi;Krieger;18832;17069;19143;Unbarmherzige Klinge;Schläger-Mal;Flammenwächterstulpen;
Postbotin;Krieger;19019;19019;19019;Donnerzorn, Gesegnete Klinge des Windsuchers;Donnerzorn, Gesegnete Klinge des Windsuchers;Donnerzorn, Gesegnete Klinge des Windsuchers;
Ragnard;Krieger;17203;18292;18817;Sulfuronblock;Bauplan: Kernscharfschützengewehr;Krone der Zerstörung;
Skadi;Krieger;17010;18810;18821;Feuerkern;Wilde Wachstums-Schiftung;Ring des rasanten Schlags;
Thorgrimmson;Krieger;18821;18821;18821;Ring des rasanten Schlags;Ring des rasanten Schlags;Ring des rasanten Schlags;
Dahli;Magier;19136;19147;13493;Mana entfachende Kordel;Ring der Zauberkraft;Rezept: Großes Arkanelixier;
Dantholomäos;Magier;19136;19147;18820;Mana entfachende Kordel;Ring der Zauberkraft;Talisman der ephemeren Macht;
Estorus;Magier;16795;17103;18609;Krone des Arkanisten;Magierklinge des Azurlieds;Bannfluch;
Excelsion;Magier;18820;19136;19147;Talisman der ephemeren Macht;Mana entfachende Kordel;Ring der Zauberkraft;
Gung;Magier;17103;19145;18878;Magierklinge des Azurlieds;Robe der flüchtigen Macht;Zauberdolch;
Mála;Magier;16799;19136;18814;Bindungen des Arkanisten;Mana entfachende Kordel;Halsschmuck des Feuerlords;
Ulfric;Magier;18820;19136;19147;Talisman der ephemeren Macht;Mana entfachende Kordel;Ring der Zauberkraft;
Babuna;Paladin;19140;17010;17012;Band der Ausbrennung;Feuerkern;Kernleder;
Bubblesuri;Paladin;19137;18821;17011;Gurt des Ansturms;Ring des rasanten Schlags;Lavakern;
Paladix;Paladin;16954;17066;17107;Beinplatten des Richturteils;Drillbohrer-Scheibe;Drachenblut-Cape;
Palanthor;Paladin;18810;18875;18264;Wilde Wachstums-Schiftung;Salamanderschuppengamaschen;Pläne: Elementarwetzstein;
Poel;Paladin;17203;17010;17010;Sulfuronblock;Feuerkern;Feuerkern;
Brasok;Priester;18259;18259;18259;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;
Ferdock;Priester;16922;18646;16812;Gamaschen der Erhabenheit;Das Auge der Offenbarung;Handschuhe der Prophezeiung;
Flunse;Priester;16922;16812;16811;Gamaschen der Erhabenheit;Handschuhe der Prophezeiung;Stiefel der Prophezeiung;
Jandura;Priester;19140;19140;19140;Band der Ausbrennung;Band der Ausbrennung;Band der Ausbrennung;
Medinait;Priester;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Panador;Priester;16922;19147;11382;Gamaschen der Erhabenheit;Ring der Zauberkraft;Blut des Berges;
Solax;Priester;17203;16253;17011;Sulfuronblock;Formel: Brust - Große Werte;Lavakern;
Terion;Priester;16922;19145;16802;Gamaschen der Erhabenheit;Robe der flüchtigen Macht;Gürtel des Arkanisten;
Vonmir;Priester;17011;17010;17011;Lavakern;Feuerkern;Lavakern;
Desmond;Schurke;18290;17010;17012;Bauplan: Biznicks 247x128 treffsicheres Zielfernro;Feuerkern;Kernleder;
Emegencydoc;Schurke;17063;17063;17063;Band von Accuria;Band von Accuria;Band von Accuria;
Grol;Schurke;18832;18257;17012;Unbarmherzige Klinge;Rezept: Erheblicher Verjüngungstrank;Kernleder;
Thrillseeker;Schurke;17069;17069;17069;Schläger-Mal;Schläger-Mal;Schläger-Mal;
Wertraud;Schurke;18832;17069;17011;Unbarmherzige Klinge;Schläger-Mal;Lavakern;
