 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Adeliana;Druide;18810;17010;17012;Wilde Wachstums-Schiftung;Feuerkern;Kernleder;
Hibou;Druide;18810;18875;16901;Wilde Wachstums-Schiftung;Salamanderschuppengamaschen;Beinschützer des Stormrage;
Deltana;Hexenmeister;18260;16253;14510;Formel: Waffe - Heilkraft;Formel: Brust - Große Werte;Muster: Bodenlose Tasche;
Giftpilz;Hexenmeister;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Wilfried;Hexenmeister;18257;17011;17010;Rezept: Erheblicher Verjüngungstrank;Lavakern;Feuerkern;
Brug;Jäger;16845;16846;17063;Brustplatte des Riesenjägers;Helm des Riesenjägers;Band von Accuria;
Elunê;Jäger;16938;18703;18283;Beinschützer des Drachenjägers;Uraltes versteinertes Blatt;Biznicks 247x128 treffsicheres Zielfernrohr;
Himijana;Jäger;0;18805;18832;;Kernhundzahn;Unbarmherzige Klinge;
Locher;Jäger;16938;17063;16848;Beinschützer des Drachenjägers;Band von Accuria;Schulterklappen des Riesenjägers;
Seybrew;Jäger;16845;18290;17010;Brustplatte des Riesenjägers;Bauplan: Biznicks 247x128 treffsicheres Zielfernro;Feuerkern;
Shadowsniper;Jäger;16938;16845;16846;Beinschützer des Drachenjägers;Brustplatte des Riesenjägers;Helm des Riesenjägers;
Âmbition;Krieger;18564;19140;17066;Fesseln des Windsuchers;Band der Ausbrennung;Drillbohrer-Scheibe;
Ariovist;Krieger;18832;19143;18821;Unbarmherzige Klinge;Flammenwächterstulpen;Ring des rasanten Schlags;
Bergomann;Krieger;17204;16253;17012;Auge von Sulfuras;Formel: Brust - Große Werte;Kernleder;
Harime;Krieger;19137;18257;13493;Gurt des Ansturms;Rezept: Erheblicher Verjüngungstrank;Rezept: Großes Arkanelixier;
Harime;Krieger;19137;18257;13493;Gurt des Ansturms;Rezept: Erheblicher Verjüngungstrank;Rezept: Großes Arkanelixier;
Pepperoni;Krieger;18821;18821;18821;Ring des rasanten Schlags;Ring des rasanten Schlags;Ring des rasanten Schlags;
Perlenpaula;Krieger;17203;18810;16817;Sulfuronblock;Wilde Wachstums-Schiftung;Gurt der Prophezeiung;
Ragnard;Krieger;17203;18292;16799;Sulfuronblock;Bauplan: Kernscharfschützengewehr;Bindungen des Arkanisten;
Skadi;Krieger;17063;18810;18821;Band von Accuria;Wilde Wachstums-Schiftung;Ring des rasanten Schlags;
Thorgrimmson;Krieger;18291;18290;18292;Bauplan: Machtreaktive Scheibe;Bauplan: Biznicks 247x128 treffsicheres Zielfernro;Bauplan: Kernscharfschützengewehr;
Dahli;Magier;16797;19147;18814;Mantel des Arkanisten;Ring der Zauberkraft;Halsschmuck des Feuerlords;
Darkcookie;Magier;17103;19147;19145;Magierklinge des Azurlieds;Ring der Zauberkraft;Robe der flüchtigen Macht;
Estorus;Magier;16795;18257;13493;Krone des Arkanisten;Rezept: Erheblicher Verjüngungstrank;Rezept: Großes Arkanelixier;
Kleist;Magier;16802;16915;16800;Gürtel des Arkanisten;Hose des Netherwinds;Stiefel des Arkanisten;
Mála;Magier;17109;19136;16799;Halsschmuck der Erleuchtung;Mana entfachende Kordel;Bindungen des Arkanisten;
Stupsi;Magier;16795;16801;16800;Krone des Arkanisten;Handschuhe des Arkanisten;Stiefel des Arkanisten;
Babuna;Paladin;18810;19140;18875;Wilde Wachstums-Schiftung;Band der Ausbrennung;Salamanderschuppengamaschen;
Evosancta;Paladin;17204;17204;17204;Auge von Sulfuras;Auge von Sulfuras;Auge von Sulfuras;
Palanthor;Paladin;17103;16853;17011;Magierklinge des Azurlieds;Brustschutz der Gerechtigkeit;Lavakern;
Brasok;Priester;18259;18259;18259;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;
Jandura;Priester;19140;19140;19140;Band der Ausbrennung;Band der Ausbrennung;Band der Ausbrennung;
Kadyía;Priester;19147;16814;16827;Ring der Zauberkraft;Hose der Prophezeiung;Gürtel des Nachtmeuchlers;
Medinait;Priester;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Panador;Priester;16922;16814;13493;Gamaschen der Erhabenheit;Hose der Prophezeiung;Rezept: Großes Arkanelixier;
Solax;Priester;17203;16922;11382;Sulfuronblock;Gamaschen der Erhabenheit;Blut des Berges;
Terion;Priester;16922;19140;18646;Gamaschen der Erhabenheit;Band der Ausbrennung;Das Auge der Offenbarung;
Vonmir;Priester;17011;17010;17011;Lavakern;Feuerkern;Lavakern;
Bloodwolf;Schurke;16825;16799;16850;Armreifen des Nachtmeuchlers;Bindungen des Arkanisten;Armschienen des Riesenjägers;
Thrillseeker;Schurke;18832;17069;18821;Unbarmherzige Klinge;Schläger-Mal;Ring des rasanten Schlags;
Velis;Schurke;18832;16821;18290;Unbarmherzige Klinge;Kopfschutz des Nachtmeuchlers;Bauplan: Biznicks 247x128 treffsicheres Zielfernro;
