 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Madrud;Druide;19140;18820;18842;Band der Ausbrennung;Talisman der ephemeren Macht;Stab der Dominanz;
Vetron;Hexenmeister;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Bissektrisa;Jäger;18703;16848;16852;Uraltes versteinertes Blatt;Schulterklappen des Riesenjägers;Handschuhe des Riesenjägers;
Loyx;Jäger;17010;17011;17010;Feuerkern;Lavakern;Feuerkern;
Shadowsniper;Jäger;18290;18257;18292;Bauplan: Biznicks 247x128 treffsicheres Zielfernro;Rezept: Erheblicher Verjüngungstrank;Bauplan: Kernscharfschützengewehr;
Âmbition;Krieger;17204;19140;18564;Auge von Sulfuras;Band der Ausbrennung;Fesseln des Windsuchers;
Ariovist;Krieger;18821;18821;18821;Ring des rasanten Schlags;Ring des rasanten Schlags;Ring des rasanten Schlags;
Cardiothorac;Krieger;17069;17102;18823;Schläger-Mal;Umhang der verhüllten Nebel;Alte Kernlederhandschuhe;
Kraz;Krieger;18832;17069;19146;Unbarmherzige Klinge;Schläger-Mal;Handgelenksschutz der Stabilität;
Ozzi;Krieger;19137;19137;19137;Gurt des Ansturms;Gurt des Ansturms;Gurt des Ansturms;
Postbotin;Krieger;17010;17011;17204;Feuerkern;Lavakern;Auge von Sulfuras;
Ragnard;Krieger;18292;17010;17011;Bauplan: Kernscharfschützengewehr;Feuerkern;Lavakern;
Skadi;Krieger;17010;17011;18257;Feuerkern;Lavakern;Rezept: Erheblicher Verjüngungstrank;
Skaras;Krieger;17063;17069;18832;Band von Accuria;Schläger-Mal;Unbarmherzige Klinge;
Thorgrimmson;Krieger;17203;17203;17203;Sulfuronblock;Sulfuronblock;Sulfuronblock;
Viki;Krieger;18832;17069;16863;Unbarmherzige Klinge;Schläger-Mal;Stulpen der Macht;
Atanamir;Magier;19136;19136;18814;Mana entfachende Kordel;Mana entfachende Kordel;Halsschmuck des Feuerlords;
Bøøstinatrix;Magier;18820;18820;18820;Talisman der ephemeren Macht;Talisman der ephemeren Macht;Talisman der ephemeren Macht;
Daedrym;Magier;17103;19147;18842;Magierklinge des Azurlieds;Ring der Zauberkraft;Stab der Dominanz;
Dantholomäos;Magier;17010;16861;16864;Feuerkern;Armschienen der Macht;Gürtel der Macht;
Estorus;Magier;16802;17103;18820;Gürtel des Arkanisten;Magierklinge des Azurlieds;Talisman der ephemeren Macht;
Magebar;Magier;19136;18814;19145;Mana entfachende Kordel;Halsschmuck des Feuerlords;Robe der flüchtigen Macht;
Mála;Magier;17103;17010;19136;Magierklinge des Azurlieds;Feuerkern;Mana entfachende Kordel;
Manadrama;Magier;19136;19147;18842;Mana entfachende Kordel;Ring der Zauberkraft;Stab der Dominanz;
Manadrama;Magier;19136;19147;18842;Mana entfachende Kordel;Ring der Zauberkraft;Stab der Dominanz;
Relax;Magier;16915;16799;16801;Hose des Netherwinds;Bindungen des Arkanisten;Handschuhe des Arkanisten;
Eareldin;Paladin;18875;19140;17076;Salamanderschuppengamaschen;Band der Ausbrennung;Knochenhäschers Schneide;
Harryhaller;Paladin;18810;18810;18810;Wilde Wachstums-Schiftung;Wilde Wachstums-Schiftung;Wilde Wachstums-Schiftung;
Helande;Paladin;19140;18260;18259;Band der Ausbrennung;Formel: Waffe - Heilkraft;Formel: Waffe - Zauberkraft;
Utus;Paladin;19140;18875;16954;Band der Ausbrennung;Salamanderschuppengamaschen;Beinplatten des Richturteils;
Bartino;Priester;18646;16819;16812;Das Auge der Offenbarung;Unterarmschienen der Prophezeiung;Handschuhe der Prophezeiung;
Brasok;Priester;18259;18259;18259;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;Formel: Waffe - Zauberkraft;
Ferdock;Priester;16811;16825;16827;Stiefel der Prophezeiung;Armreifen des Nachtmeuchlers;Gürtel des Nachtmeuchlers;
Flunse;Priester;19140;16922;19147;Band der Ausbrennung;Gamaschen der Erhabenheit;Ring der Zauberkraft;
Kadyía;Priester;18814;18814;18814;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;Halsschmuck des Feuerlords;
Salutrim;Priester;19136;18814;19145;Mana entfachende Kordel;Halsschmuck des Feuerlords;Robe der flüchtigen Macht;
Sinftw;Priester;18260;18260;18260;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;Formel: Waffe - Heilkraft;
Xeray;Priester;17012;21371;16850;Kernleder;Muster: Kernteufelsstofftasche;Armschienen des Riesenjägers;
Björh;Schurke;17069;17010;17010;Schläger-Mal;Feuerkern;Feuerkern;
Thryndrion;Schurke;18832;17102;16827;Unbarmherzige Klinge;Umhang der verhüllten Nebel;Gürtel des Nachtmeuchlers;
Wertraud;Schurke;17063;17063;17063;Band von Accuria;Band von Accuria;Band von Accuria;
