 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Auxeroise;Druide;19395;19395;19395;Edelstein der Verjüngung;Edelstein der Verjüngung;Edelstein der Verjüngung;
Faizi;Hexenmeister;19379;19379;19379;Neltharions Träne;Neltharions Träne;Neltharions Träne;
Giftpilz-everlook;Hexenmeister;19379;19379;19379;Neltharions Träne;Neltharions Träne;Neltharions Träne;
Wilfried;Hexenmeister;19388;16933;16928;Angelistas Gespür;Gürtel der Nemesis;Handschuhe der Nemesis;
Brug;Jäger;16942;16941;19406;Brustplatte des Drachenjägers;Schienbeinschützer des Drachenjägers;Drachenfangzahn-Talisman;
Fowen;Jäger;19377;20383;0;Prestors Talisman der Verschwörung;Kopf des Brutwächters Dreschbringer;;
Gwinnith;Jäger;18227;19364;19003;Abgekauter Schnuller;Ashkandi, Großschwert der Bruderschaft;Kopf von Nefarian;
Himijana;Jäger;16937;16940;19377;Schiftung des Drachenjägers;Stulpen des Drachenjägers;Prestors Talisman der Verschwörung;
Loyx;Jäger;16936;16936;19364;;Gürtel des Drachenjägers;Ashkandi, Großschwert der Bruderschaft;
Mikau;Jäger;19361;19361;19361;Ashjre'thul, Armbrust der Pein;Ashjre'thul, Armbrust der Pein;Ashjre'thul, Armbrust der Pein;
Âmbition;Krieger;6096;19431;19341;Lehrlingshemd;Styleens verhinderter Skarabäus;Lebensspendender Edelstein;
Bergomann;Krieger;19351;16253;19376;Maladath, Runenverzierte Klinge des schwarzen Drac;Formel: Brust - Große Werte;Archimtiros' Ring der Abrechnung;
Chesney;Krieger;0;19398;19363;;Feuerschwingens Umhang;Crul'shorukh, Schneide des Chaos;
Evocíance;Krieger;19387;19341;19433;Chromatische Stiefel;Lebensspendender Edelstein;Sandzwirngamaschen;
Harime;Krieger;19387;19394;19402;Chromatische Stiefel;Drachenkrallenschulterstücke;Beinschützer des gefallenen Kreuzfahrers;
Ippok;Krieger;19406;19406;19406;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;
Perlenpaula;Krieger;18562;19385;17965;Elementiumerz;Energieerfüllte Gamaschen;Gelber Sack voller Edelsteine;
Postbotin;Krieger;19406;19406;19406;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;
Ragnard;Krieger;19406;19406;19406;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;
Skadi;Krieger;19406;19406;19406;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;
Thorgrimmson;Krieger;19432;19394;19351;Kreis der angewandten Macht;Drachenkrallenschulterstücke;Maladath, Runenverzierte Klinge des schwarzen Drac;
Arie;Magier;19339;12717;5759;Edelstein des Gedankensprungs;Pläne: Löwenherzhelm;Thoriumschließkassette;
Cleola;Magier;18562;19400;19339;Elementiumerz;Feuerschwingens Griff;Edelstein des Gedankensprungs;
Dahli;Magier;0;19367;19378;;Berührung des Drachen;Umhang des Brutlords;
Kera;Magier;18562;5760;0;Elementiumerz;Eterniumschließkassette;;
Babuna;Paladin;0;0;19348;;;Roter Drachenschuppenbeschützer;
Chores;Paladin;17965;4500;4500;Gelber Sack voller Edelsteine;Reiserucksack;Reiserucksack;
Cromos;Paladin;19370;19400;19379;Mantel der Pechschwingenkabale;Feuerschwingens Griff;Neltharions Träne;
Vintersol;Paladin;19395;19395;19395;Edelstein der Verjüngung;Edelstein der Verjüngung;Edelstein der Verjüngung;
Brasok;Priester;18562;5760;5263;Elementiumerz;Eterniumschließkassette;Fussel;
Frooda;Priester;19385;19437;16926;Energieerfüllte Gamaschen;Stiefel des reinen Gedankens;Bindungen der Erhabenheit;
Jandura;Priester;0;16919;16926;;Stiefel der Erhabenheit;Bindungen der Erhabenheit;
Medinait;Priester;19370;19434;19347;Mantel der Pechschwingenkabale;Band der dunklen Herrschaft;Klaue von Chromaggus;
Panador;Priester;16923;19385;16919;Roben der Erhabenheit;Energieerfüllte Gamaschen;Stiefel der Erhabenheit;
Raylâ;Priester;0;0;0;;;;
Solax;Priester;19382;19382;19382;Band aus reinem Elementium;Band aus reinem Elementium;Band aus reinem Elementium;
Yunnchen;Priester;16926;16925;16924;Bindungen der Erhabenheit;Gürtel der Erhabenheit;Schulterstücke der Erhabenheit;
Bloodwolf;Schurke;19352;19352;19352;Chromatisch gehärtetes Schwert;Chromatisch gehärtetes Schwert;Chromatisch gehärtetes Schwert;
Emergencydoc;Schurke;19377;16905;16911;Prestors Talisman der Verschwörung;Blutfangbrustharnisch;Blutfangarmschienen;
Jôncenà;Schurke;19406;19406;19406;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;Drachenfangzahn-Talisman;
Salto;Schurke;19351;19377;16910;Maladath, Runenverzierte Klinge des schwarzen Drac;Prestors Talisman der Verschwörung;Blutfanggürtel;
Thrillseeker;Schurke;0;16905;16911;;Blutfangbrustharnisch;Blutfangarmschienen;
