 Name;Klasse;prio1itemid;prio2itemid;prio3itemid;prio1itemname;prio2itemname;prio3itemname;
Grashüpfer;Druide;8932;22942;22960;Alteraclochkäse;Umarmung der Witwe;Umhang der Wundnaht;
Nerethil;Druide;22939;22938;23018;Band der unerhörten Gebete;Seidenumhang der Gruftsatanskreatur;Siegel des gefallenen Verteidigers;
Octa;Druide;0;23071;23226;;Gamaschen der Apokalypse;Ghulhauttunika;
Buffin;Hexenmeister;5759;5760;23069;Thoriumschließkassette;Eterniumschließkassette;Gewand des Nekroritters;
Deltana;Hexenmeister;22807;22943;23017;Gespensterklinge;Heimtückischer Steinanhänger;Schleier der Finsternis;
Twarves;Hexenmeister;23050;23050;23050;Umhang der Nekropole;Umhang der Nekropole;Umhang der Nekropole;
Wilfried;Hexenmeister;23049;23070;23046;Saphirons linkes Auge;Gamaschen des Widerspruchs;Die gebundene Essenz Saphirons;
Ellayana;Jäger;23053;16253;22935;Stormrages Talisman des Zorns;Formel: Brust - Große Werte;Berührung des Frosts;
Zotgrim;Jäger;23041;23041;23041;Wappen des Schlächters;Wappen des Schlächters;Wappen des Schlächters;
Âmbition;Krieger;22812;23056;23548;Nerubischer Sklavenjäger;Hammer des wirbelnden Nethers;Macht der Geißel;
Elbrus;Krieger;23054;23054;23054;Gressil, Vorbote des Untergangs;Gressil, Vorbote des Untergangs;Gressil, Vorbote des Untergangs;
Hauclir;Krieger;23030;23023;22798;Umhang der Geißel;Sadistenhalsband;Macht von Menethil;
Ippok;Krieger;23014;23043;23000;Iblis, Klinge des gefallenen Engels;Das Gesicht des Todes;Gepanzerter Monstrositätenbrustkorb;
Jóhn;Krieger;23041;23041;23041;Wappen des Schlächters;Wappen des Schlächters;Wappen des Schlächters;
Perlenpaula;Krieger;23548;23047;23242;Macht der Geißel;Auge des Todes;Klaue des Frostwyrms;
Reyna;Krieger;22954;22954;22954;Kuss der Spinne;Kuss der Spinne;Kuss der Spinne;
Rydøn;Krieger;23053;22936;23068;Stormrages Talisman des Zorns;Handgelenksschutz der Rache;Beinplatten des Blutbads;
Skadi;Krieger;22811;22942;23068;Seelenstrang;Umarmung der Witwe;Beinplatten des Blutbads;
Thorgrimmson;Krieger;23577;23577;23577;Die zehrende Kälte;Die zehrende Kälte;Die zehrende Kälte;
Zquare;Krieger;22812;22812;22812;Nerubischer Sklavenjäger;Nerubischer Sklavenjäger;Nerubischer Sklavenjäger;
Arie;Magier;22820;23545;14510;Zauberstab der Heimsuchung;Stärke der Geißel;Muster: Bodenlose Tasche;
Dantholomäos;Magier;0;0;22351;Danke;Fürs mitnehmen ;Entweihte Robe;
Excelsion;Magier;23057;23070;22351;Edelstein der gefangenen Unschuld;Gamaschen des Widerspruchs;Entweihte Robe;
Icecold;Magier;23049;22820;23050;Saphirons linkes Auge;Zauberstab der Heimsuchung;Umhang der Nekropole;
Kaboomzi;Magier;0;22800;22351;:-);Schwefelstab;Entweihte Robe;
Taledron;Magier;0;23070;22807;nix;Gamaschen des Widerspruchs;Gespensterklinge;
Anouk;Paladin;5760;23039;22520;Eterniumschließkassette;Das Auge Nerubs;Kel'Thuzads Phylakterium;
Babuna;Paladin;5760;22798;22806;Eterniumschließkassette;Macht von Menethil;Reue der Witwe;
Juksi;Paladin;23056;23047;22960;Hammer des wirbelnden Nethers;Auge des Todes;Umhang der Wundnaht;
Lielle;Paladin;6096;22939;23006;Lehrlingshemd;Band der unerhörten Gebete;Buchband des Lichts;
Sintha;Paladin;23056;23056;22960;;Hammer des wirbelnden Nethers;Umhang der Wundnaht;
Ibuprofen;Priester;7807;7807;22960;Schokoriegel;Schokoriegel;Umhang der Wundnaht;
Kerwin;Priester;23046;22820;23031;Die gebundene Essenz Saphirons;Zauberstab der Heimsuchung;Band des Unvermeidlichen;
Kohlhaas;Priester;5760;22941;22994;Eterniumschließkassette;Polarschulterpolster;Faulige Hand der Macht;
Liaha;Priester;5760;16253;22988;Eterniumschließkassette;Formel: Brust - Große Werte;Das Ende aller Träume;
Patriona;Priester;23036;22820;16253;Halskette der Leichenschau;Zauberstab der Heimsuchung;Formel: Brust - Große Werte;
Solax;Priester;23056;23048;23036;Hammer des wirbelnden Nethers;Saphirons rechtes Auge;Halskette der Leichenschau;
Desmond;Schurke;5760;22802;23221;Eterniumschließkassette;Königsmörder;Verlegter Servoarm;
Emergencydoc;Schurke;23014;22802;23242;Iblis, Klinge des gefallenen Engels;Königsmörder;Klaue des Frostwyrms;
Krüppler;Schurke;23038;23038;23038;Band der unnatürlichen Kräfte;Band der unnatürlichen Kräfte;Band der unnatürlichen Kräfte;
Relentless;Schurke;23054;23054;23054;Gressil, Vorbote des Untergangs;Gressil, Vorbote des Untergangs;Gressil, Vorbote des Untergangs;
Thrillseeker;Schurke;23577;23577;23577;Die zehrende Kälte;Die zehrende Kälte;Die zehrende Kälte;
